Date,Time,ESP_ms,Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,Result,Label
2025-09-16,23:09:31.374000,85005,31.46,975.45,-1.2,-0.56,-139.49,0.003,0.003,0.995,319.6,Normal,0
2025-09-10,01:40:16.451000,1121040,31.66,975.57,-1.16,1.83,-2056.64,-0.039,-0.004,1.002,318.53,Normal,0
2025-09-09,23:59:23.670000,496416,32.56,976.16,-1.04,-0.26,-761.51,-0.004,0.001,1.001,313.48,Normal,0
2025-09-10,01:49:41.006000,1685604,33.82,975.51,-1.31,-6.49,-2947.5,0.1,0.001,0.978,319.05,Normal,0
2025-09-10,00:31:16.531000,2409327,32.15,975.93,-1.37,-5.28,-3923.94,0.085,-0.002,0.984,315.43,Normal,0
2025-09-10,01:49:25.991000,1670589,31.98,975.41,-1.43,-4.06,-2921.52,0.043,0.0,1.039,319.87,Normal,0
2025-09-10,00:22:40.025000,1892811,32.27,976.01,-1.07,-5.94,-3046.83,0.094,0.003,0.988,314.75,Normal,0
2025-09-10,01:46:16.808000,1481400,31.53,975.43,-1.3,-6.55,-2592.72,0.102,-0.001,0.979,319.71,Normal,0
2025-09-10,00:16:51.896000,1295214,32.23,976.15,-1.05,-1.86,-2127.46,0.023,0.004,0.989,313.57,Normal,0
2025-09-16,23:15:52.336000,48984,31.06,975.47,-1.15,-0.58,-70.62,-0.001,-0.001,0.999,319.37,Normal,0
2025-09-17,00:13:38.446000,2874807,32.11,975.11,-1.28,-3.74,-5102.84,0.054,-0.003,0.993,322.49,Normal,0
2025-09-10,01:32:03.972000,628548,31.73,975.75,-1.3,-0.54,-1121.03,0.0,-0.001,0.997,317.0,Normal,0
2025-09-16,23:38:00.713000,760695,32.29,975.45,-1.29,-1.02,-1386.0,0.011,-0.004,0.993,319.61,Normal,0
2025-09-10,01:04:14.677000,679599,31.85,975.92,-1.48,0.65,-1074.42,-0.019,-0.007,0.997,315.58,Normal,0
2025-09-10,00:33:25.657000,2538456,32.12,975.93,-1.38,-5.24,-4148.23,0.085,-0.006,0.987,315.42,Normal,0
2025-09-10,01:04:14.650000,652572,31.87,975.93,-1.47,0.64,-1029.58,-0.021,-0.004,1.002,315.46,Normal,0
2025-09-10,00:38:07.919000,2820738,32.26,975.93,-1.32,-5.31,-4656.36,0.082,-0.002,0.983,315.43,Normal,0
2025-09-16,23:19:32.575000,163098,29.16,975.46,-1.08,-0.63,-260.4,0.001,0.0,0.992,319.49,Normal,0
2025-09-10,00:03:41.921000,754674,32.43,976.16,-1.03,-1.87,-1266.76,0.023,0.002,0.995,313.47,Normal,0
2025-09-16,23:29:33.216000,253188,31.99,975.45,-1.13,-0.83,-410.75,0.008,0.002,0.996,319.6,Normal,0
2025-09-10,00:08:26.829000,928848,32.34,976.13,-1.0,-1.84,-1544.2,0.023,0.003,0.999,313.76,Normal,0
2025-09-10,00:01:29.790000,622542,32.5,976.17,-0.98,-1.86,-1057.65,0.025,0.005,0.997,313.42,Normal,0
2025-09-09,23:56:41.513000,334254,32.69,976.17,-1.05,-0.25,-504.37,-0.007,0.003,0.99,313.43,Normal,0
2025-09-10,00:45:45.092000,403323,32.0,975.96,-1.47,0.65,-620.88,-0.022,0.001,0.995,315.16,Normal,0
2025-09-10,00:35:46.795000,2679597,32.43,975.96,-1.58,-2.42,-4390.05,0.027,-0.008,0.987,315.17,Normal,0
2025-09-10,01:04:14.961000,1196115,31.76,975.85,-1.58,0.62,-1945.51,-0.018,-0.01,0.996,316.14,Normal,0
2025-09-10,01:35:53.132000,826746,31.69,975.7,-1.3,-0.53,-1476.81,-0.001,0.0,0.997,317.44,Normal,0
2025-09-10,01:04:14.994000,1283202,31.74,975.85,-1.62,0.62,-2094.3,-0.018,-0.006,1.0,316.14,Normal,0
2025-09-10,00:16:52.153000,1424343,32.21,976.18,-1.07,-1.8,-2335.01,0.025,-0.002,0.995,313.27,Normal,0
2025-09-10,01:36:01.209000,865785,31.69,975.66,-1.28,-0.53,-1546.77,-0.004,-0.001,0.997,317.78,Normal,0
2025-09-10,01:04:14.716000,727647,31.83,975.88,-1.54,0.62,-1154.54,-0.021,-0.004,0.995,315.86,Normal,0
2025-09-10,01:40:55.495000,1160079,31.66,975.58,-1.12,1.84,-2123.69,-0.04,0.001,1.003,318.47,Normal,0
2025-09-16,23:22:14.732000,325260,31.37,974.71,-1.1,-0.71,-522.73,0.005,0.004,0.987,325.92,Normal,0
2025-09-10,00:16:52.189000,1514433,32.17,976.1,-1.01,-1.82,-2480.04,0.024,0.002,0.996,313.99,Normal,0
2025-09-10,01:21:36.113000,1730649,31.68,975.83,-1.61,0.61,-2863.62,-0.018,-0.005,1.0,316.31,Normal,0
2025-09-17,00:11:29.671000,2769702,31.21,975.22,-1.22,-3.72,-4924.76,0.054,-0.002,0.983,321.52,Normal,0
2025-09-10,00:08:26.818000,883803,32.37,976.13,-1.02,-1.84,-1472.35,0.022,0.002,0.989,313.76,Normal,0
2025-09-10,01:04:14.908000,1075995,31.77,975.87,-1.57,0.65,-1740.98,-0.023,-0.007,0.99,315.95,Normal,0
2025-09-16,23:55:16.714000,1796730,32.31,975.09,-1.32,-4.16,-3504.02,0.065,-0.004,0.98,322.94,Normal,0
2025-09-10,00:42:29.896000,208128,32.05,975.92,-1.46,-0.83,-290.01,0.007,-0.006,1.0,315.5,Normal,0
2025-09-10,00:41:56.867000,175095,32.07,975.93,-1.46,-0.84,-236.69,0.007,-0.004,0.995,315.47,Normal,0
2025-09-10,00:46:09.112000,427347,31.99,975.95,-1.47,0.65,-659.8,-0.019,-0.003,1.001,315.31,Normal,0
2025-09-10,00:24:43.150000,2015934,32.45,976.03,-1.14,-6.27,-3265.05,0.1,-0.001,0.98,314.58,Normal,0
2025-09-17,00:06:00.325000,2418351,32.35,975.03,-1.29,-3.83,-4331.96,0.057,-0.001,0.981,323.19,Normal,0
2025-09-10,01:35:53.191000,847767,31.68,975.63,-1.26,-0.51,-1514.37,-0.002,0.003,0.988,318.0,Normal,0
2025-09-16,23:28:27.155000,187122,31.98,975.49,-1.12,-0.83,-299.39,0.004,-0.001,0.992,319.24,Normal,0
2025-09-10,00:18:33.782000,1646565,33.51,976.04,-1.03,-1.65,-2697.47,0.02,0.001,0.995,314.51,Normal,0
2025-09-10,01:04:15.037000,1391310,31.74,975.85,-1.57,0.67,-2279.81,-0.02,-0.006,1.0,316.17,Normal,0
2025-09-16,23:19:59.597000,190125,30.49,975.48,-1.1,-0.72,-304.34,0.003,0.002,0.99,319.35,Normal,0
2025-09-10,01:04:14.666000,664584,31.86,975.87,-1.44,0.63,-1049.54,-0.021,-0.003,1.001,315.99,Normal,0
2025-09-16,23:30:48.287000,328263,32.05,975.47,-1.12,-0.85,-536.89,0.004,0.001,0.997,319.39,Normal,0
2025-09-10,01:21:36.024000,1643562,31.69,975.82,-1.62,0.63,-2712.89,-0.023,-0.004,0.997,316.36,Normal,0
2025-09-16,23:30:54.286000,334269,32.05,975.48,-1.11,-0.83,-546.96,0.006,-0.001,0.992,319.35,Normal,0
2025-09-16,23:30:30.273000,310245,32.06,975.52,-1.14,-0.84,-506.55,0.006,0.003,0.992,319.0,Normal,0
2025-09-10,00:44:36.022000,334254,31.99,975.98,-1.52,-0.84,-488.81,0.002,-0.006,0.985,315.03,Normal,0
2025-09-17,00:19:06.110000,3226158,30.57,975.0,-1.17,0.16,-5727.34,-0.01,-0.001,0.996,323.43,Normal,0
2025-09-16,23:26:33.045000,73008,31.97,975.47,-1.08,-0.8,-108.09,0.006,0.0,0.997,319.4,Normal,0
2025-09-10,00:41:50.863000,169089,32.07,975.95,-1.51,-0.83,-227.01,0.005,-0.003,0.996,315.24,Normal,0
2025-09-16,23:31:27.324000,367302,32.04,975.49,-1.12,-0.85,-602.29,0.006,0.002,0.992,319.2,Normal,0
2025-09-16,23:39:21.790000,841776,32.23,975.39,-1.25,-1.04,-1526.1,0.007,0.0,0.999,320.12,Normal,0
2025-09-10,01:04:15,1301220,31.73,975.79,-1.59,0.62,-2125.25,-0.021,-0.006,0.996,316.63,Normal,0
2025-09-10,01:48:55.961000,1640559,31.44,975.45,-1.33,-6.62,-2869.24,0.106,-0.001,0.978,319.58,Normal,0
2025-09-10,00:03:59.935000,772692,32.42,976.17,-1.03,-1.88,-1295.5,0.026,0.002,0.989,313.4,Normal,0
2025-09-16,23:16:28.368000,85020,31.21,975.45,-1.21,-0.65,-51.68,0.001,-0.001,0.994,319.6,Normal,0
2025-09-10,00:40:02.745000,60981,32.13,975.91,-1.48,-0.82,-52.88,0.009,-0.004,0.99,315.6,Normal,0
2025-09-10,00:41:59.870000,178098,32.07,975.93,-1.48,-0.83,-241.51,0.005,-0.005,0.999,315.44,Normal,0
2025-09-10,01:40:46.486000,1151070,31.65,975.57,-1.15,1.82,-2108.21,-0.04,0.002,1.003,318.57,Normal,0
2025-09-10,00:41:26.839000,145065,32.07,975.94,-1.44,-0.8,-188.46,0.008,-0.004,0.996,315.38,Normal,0
2025-09-16,23:08:58.345000,51972,31.44,975.49,-1.18,-0.55,-84.02,0.001,0.002,0.995,319.22,Normal,0
2025-09-10,00:48:18.241000,556476,31.89,975.9,-1.5,0.62,-870.47,-0.019,-0.008,0.994,315.75,Normal,0
2025-09-10,00:08:39.207000,1051971,32.26,976.12,-1.01,-1.84,-1738.55,0.026,0.002,0.996,313.8,Normal,0
2025-09-10,00:08:45.203000,1057977,32.26,976.15,-1.06,-1.82,-1748.15,0.023,0.002,0.987,313.55,Normal,0
2025-09-10,00:02:23.838000,676596,32.47,976.17,-0.97,-1.87,-1142.98,0.027,0.003,0.989,313.42,Normal,0
2025-09-10,00:35:33.254000,2661579,32.36,975.97,-1.5,-4.12,-4359.52,0.062,-0.006,0.986,315.14,Normal,0
2025-09-16,23:19:26.567000,157092,29.73,975.47,-1.14,-0.69,-250.63,0.002,0.0,0.993,319.42,Normal,0
2025-09-16,23:31:48.347000,388323,32.07,975.47,-1.11,-0.87,-637.5,0.011,0.002,0.997,319.4,Normal,0
2025-09-10,01:21:36.102000,1703622,31.69,975.82,-1.57,0.63,-2816.66,-0.019,-0.004,0.994,316.43,Normal,0
2025-09-10,00:43:53.982000,292212,32.01,975.95,-1.62,-2.29,-420.65,0.034,0.001,0.988,315.27,Normal,0
2025-09-10,00:30:58.516000,2391309,32.25,975.92,-1.42,-5.26,-3892.71,0.078,-0.003,0.989,315.52,Normal,0
2025-09-17,00:01:59.117000,2199132,32.36,975.05,-1.29,-3.8,-3961.83,0.055,-0.004,0.985,322.99,Normal,0
2025-09-10,00:34:52.730000,2625543,32.29,975.95,-1.51,-4.37,-4293.52,0.067,-0.004,0.991,315.24,Normal,0
2025-09-17,00:11:14.659000,2754687,31.04,975.2,-1.29,-3.75,-4899.51,0.054,-0.006,0.986,321.72,Normal,0
2025-09-10,01:35:53.055000,820740,31.69,975.71,-1.25,-0.53,-1466.01,0.0,0.001,0.998,317.32,Normal,0
2025-09-10,00:43:08.939000,247167,32.03,975.98,-1.46,-0.79,-352.81,0.005,-0.002,0.993,315.06,Normal,0
2025-09-10,00:24:52.158000,2024943,32.37,976.01,-1.12,-6.27,-3279.82,0.096,0.001,0.985,314.8,Normal,0
2025-09-10,01:21:35.774000,1589508,31.69,975.91,-1.61,0.63,-2619.56,-0.018,-0.005,0.993,315.64,Normal,0
2025-09-10,01:04:14.869000,1006926,31.81,975.9,-1.51,0.61,-1623.88,-0.02,-0.002,1.001,315.73,Normal,0
2025-09-16,23:31:30.335000,370305,32.06,975.43,-1.09,-0.84,-607.32,0.004,0.004,0.999,319.76,Normal,0
2025-09-10,00:26:22.242000,2115033,32.36,975.97,-1.08,-5.43,-3425.78,0.088,0.003,0.983,315.1,Normal,0
2025-09-17,00:00:50.049000,2130063,32.44,975.07,-1.26,-3.77,-3844.81,0.055,-0.005,0.988,322.88,Normal,0
2025-09-17,00:10:50.623000,2730663,30.82,975.23,-1.24,-3.72,-4859.01,0.059,0.001,0.985,321.42,Normal,0
2025-09-10,01:21:35.903000,1622541,31.68,975.85,-1.6,0.61,-2676.63,-0.018,-0.005,0.994,316.12,Normal,0
2025-09-10,00:32:25.601000,2478396,32.1,976.0,-1.42,-5.28,-4044.04,0.085,-0.001,0.988,314.88,Normal,0
2025-09-16,23:37:42.697000,742677,32.29,975.39,-1.26,-1.04,-1354.65,0.008,-0.002,0.994,320.08,Normal,0
2025-09-10,01:41:07.501000,1172091,31.64,975.6,-1.13,1.8,-2144.25,-0.039,0.002,1.006,318.3,Normal,0
2025-09-10,01:35:53.090000,823743,31.69,975.67,-1.31,-0.54,-1471.42,-0.002,-0.001,0.996,317.65,Normal,0
2025-09-10,00:20:30.894000,1763682,32.33,976.07,-0.92,-6.32,-2866.07,0.102,0.007,0.981,314.28,Normal,0
2025-09-10,01:34:19.108000,763683,31.7,975.71,-1.29,-0.55,-1363.27,0.001,0.0,0.998,317.35,Normal,0
2025-09-10,00:33:52.675000,2565483,32.23,975.97,-1.39,-5.23,-4191.59,0.08,-0.003,0.981,315.11,Normal,0
2025-09-10,01:27:54.734000,379299,31.89,975.71,-1.28,-0.51,-677.96,0.002,-0.001,0.99,317.33,Normal,0
2025-09-16,23:19:23.564000,154089,28.64,975.37,-1.14,-0.67,-245.75,0.003,0.005,0.997,320.25,Normal,0
2025-09-09,23:57:17.540000,370290,32.65,976.14,-1.09,-0.24,-561.26,-0.003,0.004,0.994,313.68,Normal,0
2025-09-17,00:01:26.080000,2166099,32.47,975.05,-1.25,-3.79,-3905.82,0.057,0.0,0.985,323.04,Normal,0
2025-09-16,23:16:16.354000,73008,31.26,975.44,-1.15,-0.62,-32.42,0.004,-0.002,0.987,319.64,Normal,0
2025-09-10,00:02:53.874000,706626,32.46,976.16,-1.04,-1.9,-1190.33,0.023,-0.002,0.994,313.47,Normal,0
2025-09-16,23:53:28.620000,1688622,32.37,975.17,-1.35,-4.17,-3323.34,0.062,-0.002,0.987,321.94,Normal,0
2025-09-10,00:01:32.788000,625545,32.49,976.17,-1.02,-1.87,-1062.38,0.024,0.001,0.991,313.33,Normal,0
2025-09-10,01:04:14.659000,658578,31.87,975.97,-1.49,0.62,-1039.55,-0.02,-0.002,0.994,315.13,Normal,0
2025-09-10,01:04:14.776000,820740,31.82,975.87,-1.49,0.62,-1310.8,-0.018,-0.006,0.993,315.97,Normal,0
2025-09-10,00:35:13.764000,2646564,32.26,975.99,-1.67,-4.04,-4329.63,0.048,-0.007,0.966,314.96,Normal,0
2025-09-10,00:30:49.507000,2382300,32.27,975.92,-1.33,-5.23,-3877.1,0.082,-0.006,0.989,315.51,Normal,0
2025-09-10,01:04:15.025000,1367286,31.72,975.82,-1.62,0.61,-2238.65,-0.021,-0.003,0.995,316.44,Normal,0
2025-09-10,01:36:16.223000,880800,31.68,975.66,-1.27,-0.56,-1573.73,0.004,-0.001,0.991,317.81,Normal,0
2025-09-10,01:04:14.946000,1166085,31.75,975.88,-1.59,0.62,-1894.19,-0.019,-0.007,0.998,315.87,Normal,0
2025-09-17,00:14:08.829000,2928861,32.29,975.06,-1.27,-3.72,-5194.33,0.057,0.001,0.987,322.92,Normal,0
2025-09-10,01:04:15.082000,1505424,31.72,975.84,-1.59,0.65,-2474.88,-0.02,-0.008,0.994,316.22,Normal,0
2025-09-16,23:26:39.038000,79014,31.94,975.46,-1.11,-0.81,-118.16,0.006,0.004,0.992,319.49,Normal,0
2025-09-10,01:04:15.018000,1352271,31.72,975.86,-1.59,0.62,-2212.87,-0.022,-0.008,0.996,316.08,Normal,0
2025-09-10,00:40:38.793000,97017,32.11,975.93,-1.49,-0.81,-111.01,0.002,-0.004,0.997,315.48,Normal,0
2025-09-10,00:47:54.209000,532452,31.88,975.94,-1.5,0.62,-830.94,-0.018,-0.002,0.996,315.4,Normal,0
2025-09-09,23:54:44.389000,217137,33.06,976.16,-1.02,-0.25,-321.53,-0.002,0.003,0.995,313.45,Normal,0
2025-09-10,00:08:27.080000,1036956,32.26,976.13,-1.03,-1.82,-1714.84,0.023,0.003,0.994,313.75,Normal,0
2025-09-10,01:23:54.500000,139059,31.71,975.77,-1.33,-0.58,-246.68,0.001,0.0,0.988,316.8,Normal,0
2025-09-16,23:57:24.719000,1889823,32.32,975.07,-1.37,-4.16,-3657.84,0.063,-0.003,0.983,322.82,Normal,0
2025-09-10,00:24:10.111000,1982901,32.21,975.96,0.14,-11.07,-3192.2,0.141,-0.013,0.992,315.2,Normal,0
2025-09-10,01:21:36.058000,1658577,31.69,975.86,-1.59,0.66,-2738.79,-0.021,-0.005,0.993,316.07,Normal,0
2025-09-10,00:46:18.119000,436356,31.98,975.92,-1.42,0.64,-674.42,-0.021,-0.005,0.995,315.52,Normal,0
2025-09-10,01:46:25.816000,1490409,31.52,975.41,-1.29,-6.57,-2608.37,0.102,-0.003,0.976,319.91,Normal,0
2025-09-10,01:44:06.698000,1286205,31.55,975.49,-1.11,1.82,-2339.71,-0.039,0.002,0.995,319.21,Normal,0
2025-09-10,01:40:25.465000,1130049,31.67,975.61,-1.08,1.85,-2072.03,-0.042,-0.002,1.0,318.21,Normal,0
2025-09-17,00:06:00.323000,2412345,32.34,975.05,-1.28,-3.8,-4321.79,0.057,-0.006,0.986,322.99,Normal,0
2025-09-10,01:48:34.943000,1619538,31.43,975.4,-1.33,-6.61,-2832.89,0.106,-0.002,0.982,320.04,Normal,0
2025-09-10,00:11:30.370000,1223142,32.24,976.18,-1.06,-1.83,-2011.52,0.025,0.003,0.99,313.28,Normal,0
2025-09-10,00:35:55.801000,2688606,32.48,975.93,-1.49,-2.19,-4405.92,0.029,-0.001,0.994,315.47,Normal,0
2025-09-09,23:54:08.355000,181101,33.74,976.12,-1.08,-0.26,-265.24,-0.003,0.0,1.001,313.78,Normal,0
2025-09-10,00:29:10.407000,2283201,33.22,975.95,-1.73,-4.23,-3708.63,0.072,-0.01,0.968,315.29,Normal,0
2025-09-17,00:06:00.284000,2331264,32.26,975.07,-1.33,-3.82,-4184.75,0.058,-0.001,0.985,322.8,Normal,0
2025-09-17,00:20:42.213000,3322254,32.01,974.98,-1.16,0.15,-5888.92,-0.016,0.0,1.001,323.62,Normal,0
2025-09-10,01:04:14.493000,601521,31.9,975.88,-1.51,0.63,-944.93,-0.019,-0.004,1.005,315.84,Normal,0
2025-09-10,01:30:33.888000,538458,31.77,975.73,-1.23,-0.5,-960.74,-0.001,0.0,1.0,317.21,Normal,0
2025-09-10,01:21:36.098000,1697616,31.69,975.85,-1.63,0.63,-2806.29,-0.023,-0.003,0.998,316.16,Normal,0
2025-09-10,00:40:05.760000,63984,32.12,975.94,-1.49,-0.82,-57.71,0.008,-0.007,0.998,315.39,Normal,0
2025-09-10,01:04:14.673000,673593,31.86,975.92,-1.4,0.64,-1064.47,-0.021,-0.003,0.997,315.53,Normal,0
2025-09-17,00:16:56.993000,3097029,28.36,974.99,-1.28,-3.71,-5478.41,0.057,0.0,0.988,323.53,Normal,0
2025-09-10,01:44:06.854000,1331250,31.54,975.5,-1.15,1.82,-2416.55,-0.039,0.002,0.998,319.16,Normal,0
2025-09-10,00:01:59.823000,652572,32.45,976.15,-0.98,-1.85,-1105.2,0.025,0.003,0.984,313.54,Normal,0
2025-09-16,23:32:00.364000,400335,32.1,975.48,-1.1,-0.86,-657.65,0.006,0.006,0.997,319.3,Normal,0
2025-09-16,23:30:42.286000,322257,32.06,975.45,-1.12,-0.83,-526.77,0.005,0.003,0.995,319.6,Normal,0
2025-09-16,23:27:18.089000,118053,31.93,975.51,-1.1,-0.82,-183.45,0.003,0.001,0.996,319.09,Normal,0
2025-09-16,23:57:24.709000,1871805,32.32,975.07,-1.33,-4.17,-3627.91,0.062,-0.005,0.982,322.82,Normal,0
2025-09-16,23:47:55.296000,1355289,32.36,975.38,-1.58,-0.27,-2411.37,-0.004,-0.002,1.0,320.14,Normal,0
2025-09-16,23:27:12.081000,112047,31.93,975.49,-1.12,-0.82,-173.34,0.005,0.001,0.998,319.21,Normal,0
2025-09-10,00:32:22.589000,2475393,32.1,975.92,-1.41,-5.28,-4038.81,0.086,0.001,0.986,315.54,Normal,0
2025-09-17,00:06:00.334000,2439372,32.39,975.06,-1.29,-3.8,-4367.44,0.057,-0.002,0.988,322.91,Normal,0
2025-09-16,23:27:45.115000,145080,31.92,975.47,-1.14,-0.81,-228.71,0.007,0.001,1.0,319.4,Normal,0
2025-09-16,23:29:30.216000,250185,31.98,975.45,-1.17,-0.86,-405.72,0.004,0.002,0.994,319.55,Normal,0
2025-09-10,00:16:52.159000,1439358,32.22,976.17,-1.09,-1.83,-2359.19,0.021,0.002,0.99,313.36,Normal,0
2025-09-10,00:25:19.184000,2051970,32.46,976.04,-1.61,-3.98,-3323.26,0.065,-0.007,0.993,314.49,Normal,0
2025-09-10,01:04:14.748000,778698,31.81,975.89,-1.44,0.6,-1240.08,-0.021,-0.003,1.0,315.84,Normal,0
2025-09-10,01:04:14.602000,628548,31.89,975.92,-1.51,0.64,-989.77,-0.021,-0.006,0.996,315.56,Normal,0
2025-09-10,01:39:46.420000,1091010,31.68,975.58,-1.15,1.81,-2005.07,-0.04,0.004,0.998,318.46,Normal,0
2025-09-10,01:37:39.901000,949869,31.65,975.64,-1.19,1.92,-1696.23,-0.044,0.004,0.999,317.98,Normal,0
2025-09-17,00:00:17.013000,2097030,32.48,975.08,-1.24,-3.8,-3788.98,0.054,0.003,0.981,322.77,Normal,0
2025-09-10,01:04:14.925000,1118037,31.77,975.88,-1.54,0.64,-1812.83,-0.018,-0.005,0.994,315.91,Normal,0
2025-09-16,23:17:56.478000,67002,30.19,975.44,13.7,0.0,-96.45,-0.063,0.157,1.012,319.68,Normal,0
2025-09-10,01:29:18.809000,463383,31.79,975.77,-1.29,-0.56,-827.51,0.0,0.004,0.994,316.82,Normal,0
2025-09-10,01:23:36.482000,121041,31.71,975.77,-1.29,-0.6,-214.36,0.002,-0.002,0.996,316.81,Normal,0
2025-09-16,23:18:41.523000,112047,30.33,975.49,-1.14,-0.76,-177.71,0.002,0.002,0.992,319.21,Normal,0
2025-09-10,00:20:15.875000,1748667,32.36,976.06,-0.91,-6.33,-2841.68,0.103,0.003,0.978,314.34,Normal,0
2025-09-16,23:27:36.106000,136071,31.92,975.48,-1.1,-0.81,-213.6,0.006,0.0,0.999,319.29,Normal,0
2025-09-10,01:26:27.644000,292212,32.23,975.78,-1.23,-0.51,-523.77,0.0,-0.003,0.996,316.76,Normal,0
2025-09-10,00:04:32.960000,805725,32.38,976.12,-1.05,-1.83,-1348.19,0.024,0.001,0.993,313.82,Normal,0
2025-09-10,01:37:39.872000,943863,31.66,975.63,-1.15,1.9,-1685.86,-0.042,-0.001,0.998,318.05,Normal,0
2025-09-16,23:08:46.329000,39960,31.44,975.47,-1.22,-0.56,-63.97,-0.001,0.001,0.996,319.38,Normal,0
2025-09-10,01:04:15.050000,1433352,31.72,975.86,-1.6,0.63,-2351.78,-0.02,-0.007,0.996,316.05,Normal,0
2025-09-10,00:30:01.457000,2334252,32.54,975.98,-1.43,-5.26,-3793.89,0.083,-0.005,0.988,315.02,Normal,0
2025-09-16,23:41:30.916000,970905,32.24,975.39,-1.24,-1.06,-1749.01,0.009,-0.004,0.989,320.06,Normal,0
2025-09-10,01:04:14.710000,721641,31.83,975.9,-1.47,0.62,-1144.53,-0.022,-0.004,0.997,315.72,Normal,0
2025-09-10,00:38:10.931000,2823741,32.25,975.96,-1.31,-5.32,-4661.54,0.084,-0.003,0.978,315.21,Normal,0
2025-09-10,01:38:13.336000,997917,31.66,975.66,-1.17,1.9,-1780.19,-0.041,0.002,0.999,317.76,Normal,0
2025-09-10,01:22:33.418000,57978,31.68,975.79,-1.31,-0.61,-101.72,0.004,-0.001,0.989,316.67,Normal,0
2025-09-17,00:06:00.239000,2265198,32.31,975.03,-1.29,-3.82,-4073.16,0.056,0.0,0.986,323.17,Normal,0
2025-09-10,01:41:28.526000,1193112,31.65,975.59,-1.09,1.84,-2180.24,-0.041,0.004,1.003,318.33,Normal,0
2025-09-10,01:04:14.863000,985905,31.81,975.87,-1.53,0.61,-1588.21,-0.019,-0.007,0.991,316.0,Normal,0
2025-09-17,00:01:23.081000,2163096,32.47,975.05,-1.3,-3.79,-3900.7,0.056,0.0,0.988,323.01,Normal,0
2025-09-16,23:37:48.699000,748683,32.26,975.35,-1.32,-1.04,-1365.11,0.009,-0.002,0.997,320.41,Normal,0
2025-09-10,01:36:46.243000,910830,31.67,975.66,-1.19,-0.54,-1627.26,-0.001,0.003,0.996,317.78,Normal,0
2025-09-16,23:31:51.351000,391326,32.07,975.47,-1.09,-0.86,-642.49,0.002,0.002,0.993,319.37,Normal,0
2025-09-16,23:42:36.983000,1036971,32.22,975.42,-1.33,-1.05,-1862.82,0.01,0.004,0.999,319.84,Normal,0
2025-09-10,00:36:16.813000,2709627,32.4,975.94,-1.56,-4.8,-4443.1,0.074,-0.005,0.983,315.36,Normal,0
2025-09-16,23:36:15.610000,655590,32.23,975.45,-1.32,1.06,-1103.01,-0.027,-0.003,1.002,319.61,Normal,0
2025-09-16,23:26:51.060000,91026,31.91,975.47,-1.08,-0.79,-138.1,0.005,0.002,0.994,319.39,Normal,0
2025-09-10,00:28:04.341000,2217135,32.23,976.0,-1.01,-5.39,-3598.87,0.083,0.0,0.981,314.87,Normal,0
2025-09-10,00:42:14.882000,193113,32.08,975.98,-1.51,-0.82,-265.75,0.005,-0.003,0.996,315.05,Normal,0
2025-09-10,01:04:14.813000,889809,31.82,975.92,-1.53,0.62,-1426.52,-0.019,-0.005,0.991,315.52,Normal,0
2025-09-16,23:15:46.330000,42978,31.02,975.47,-1.09,-0.54,-60.83,0.002,0.002,1.005,319.39,Normal,0
2025-09-10,01:37:04.259000,928848,31.65,975.64,-1.32,-0.58,-1659.52,-0.002,0.0,0.995,317.91,Normal,0
2025-09-10,01:04:14.875000,1027947,31.8,975.86,-1.6,0.61,-1659.44,-0.023,-0.01,0.992,316.05,Normal,0
2025-09-17,00:20:51.221000,3331263,32.08,974.99,-1.17,0.16,-5904.04,-0.014,-0.002,1.0,323.49,Normal,0
2025-09-10,00:08:26.680000,826746,32.38,976.11,-1.01,-1.81,-1381.5,0.021,0.003,0.993,313.91,Normal,0
2025-09-17,00:06:00.263000,2289222,32.3,975.07,-1.26,-3.81,-4113.76,0.057,0.001,0.983,322.85,Normal,0
2025-09-10,01:31:18.923000,583503,31.75,975.75,-1.29,-0.52,-1040.61,-0.003,-0.003,0.994,317.02,Normal,0
2025-09-10,01:45:01.730000,1406325,31.51,975.42,-1.13,1.82,-2544.13,-0.045,0.004,0.998,319.79,Normal,0
2025-09-10,01:04:14.863000,988908,31.8,975.88,-1.56,0.61,-1593.3,-0.022,-0.005,0.998,315.9,Normal,0
2025-09-16,23:34:45.523000,565500,32.2,975.45,-1.33,1.07,-951.98,-0.028,-0.004,1.003,319.54,Normal,0
2025-09-16,23:38:18.731000,778713,32.24,975.4,-1.28,-1.06,-1417.26,0.011,0.002,0.996,320.0,Normal,0
2025-09-10,01:04:15.037000,1400319,31.73,975.9,-1.58,0.63,-2295.21,-0.019,-0.002,0.998,315.74,Normal,0
2025-09-10,01:23:39.476000,124044,31.72,975.8,-1.32,-0.59,-219.76,0.001,0.0,0.999,316.55,Normal,0
2025-09-10,01:04:14.945000,1157076,31.75,975.88,-1.6,0.61,-1878.82,-0.018,-0.006,0.997,315.86,Normal,0
2025-09-17,00:06:05.357000,2445378,32.38,975.06,-1.25,-3.79,-4377.54,0.057,0.002,0.985,322.93,Normal,0
2025-09-16,23:27:06.077000,106041,31.93,975.47,-1.15,-0.8,-163.21,0.008,0.002,1.002,319.37,Normal,0
